"seqnames","start","end","width","strand","pval","pvalAdj","peak","feature","feature.ranges.start","feature.ranges.end","feature.ranges.width","feature.strand","distance","insideFeature","distanceToSite","gene_id","symbol","genename"
"chr9",72748126,72748575,450,"*",0,0,"570","17999",72662347,72749848,87502,"+",0,"inside",0,"17999","Nedd4","neural precursor cell expressed, developmentally down-regulated 4"
"chr9",88456276,88456500,225,"*",0,0,"572","56403",88449364,88482397,33034,"-",0,"inside",0,"56403","Syncrip","synaptotagmin binding, cytoplasmic RNA interacting protein"
"chr9",98577226,98577450,225,"*",0,0,"575","50797",98563731,98588375,24645,"+",0,"inside",0,"50797","Copb2","coatomer protein complex, subunit beta 2 (beta prime)"
"chr9",110082601,110083050,450,"*",0,0,"577","17758",109931774,110083954,152181,"+",0,"inside",0,"17758","Map4","microtubule-associated protein 4"
"chr9",110182951,110183175,225,"*",0,0,"579","20588",110132024,110240178,108155,"+",0,"inside",0,"20588","Smarcc1","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1"
"chr9",110213551,110213775,225,"*",0,0,"581","20588",110132024,110240178,108155,"+",0,"inside",0,"20588","Smarcc1","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1"
"chr9",110221876,110222100,225,"*",0,0,"583","20588",110132024,110240178,108155,"+",0,"inside",0,"20588","Smarcc1","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1"
"chr9",110238301,110238750,450,"*",0,0,"585","20588",110132024,110240178,108155,"+",0,"inside",0,"20588","Smarcc1","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily c, member 1"
"chr9",120131326,120131550,225,"*",0,0,"587","16785",120127766,120132369,4604,"+",0,"inside",0,"16785","Rpsa","ribosomal protein SA"
"chr9",120951226,120951450,225,"*",0,0,"589","12387",120933400,120960507,27108,"+",0,"inside",0,"12387","Ctnnb1","catenin (cadherin associated protein), beta 1"
"chr9",120955501,120955725,225,"*",0,0,"591","12387",120933400,120960507,27108,"+",0,"inside",0,"12387","Ctnnb1","catenin (cadherin associated protein), beta 1"
"chr10",37001601,37001800,200,"*",3.60671340715229e-43,5.940469141192e-43,"594","15182",36974544,37001888,27345,"+",0,"inside",0,"15182","Hdac2","histone deacetylase 2"
"chr10",37133401,37133600,200,"*",6.48181524141582e-34,9.55214877682332e-34,"595","17118",37133243,37138926,5684,"-",0,"inside",0,"17118","Marcks","myristoylated alanine rich protein kinase C substrate"
"chr10",37135001,37135400,400,"*",3.35816705485851e-23,4.70143387680192e-23,"597","17118",37133243,37138926,5684,"-",0,"inside",0,"17118","Marcks","myristoylated alanine rich protein kinase C substrate"
"chr10",56389001,56389200,200,"*",3.13842044340969e-78,5.66940467196589e-78,"598","14609",56377273,56390419,13147,"+",0,"inside",0,"14609","Gja1","gap junction protein, alpha 1"
"chr10",62598201,62598400,200,"*",2.05217399460093e-92,3.83072478992174e-92,"600","56200",62580247,62602298,22052,"-",0,"inside",0,"56200","Ddx21","DEAD (Asp-Glu-Ala-Asp) box polypeptide 21"
"chr10",78400601,78401000,400,"*",1.25642044467586e-35,1.90160932167158e-35,"601","18114",78400362,78413043,12682,"-",0,"inside",0,"18114","Rrp1","ribosomal RNA processing 1 homolog (S. cerevisiae)"
"chr10",78405001,78405200,200,"*",9.84484919600174e-23,1.34466232920999e-22,"603","18114",78400362,78413043,12682,"-",0,"inside",0,"18114","Rrp1","ribosomal RNA processing 1 homolog (S. cerevisiae)"
"chr10",79864201,79864400,200,"*",0.00174450738313455,0.00203525861365698,"605","19205",79854432,79864435,10004,"+",0,"inside",0,"19205","Ptbp1","polypyrimidine tract binding protein 1"
"chr10",80157001,80157200,200,"*",0.00192061779304839,0.00219499176348388,"608","59090",80148272,80158368,10097,"+",0,"inside",0,"59090","Midn","midnolin"
"chr10",80410001,80410200,200,"*",0.000814284063364812,0.000970210798902755,"609","21423",80409165,80433653,24489,"-",0,"inside",0,"21423","Tcf3","transcription factor 3"
"chr10",81182201,81182600,400,"*",1.02381073301162e-93,1.97701382926382e-93,"611","13629",81176631,81182509,5879,"+",0,"overlapEnd",0,"13629","Eef2","eukaryotic translation elongation factor 2"
"chr10",82885001,82885200,200,"*",4.32166341373566e-107,8.64332682747133e-107,"613","50493",82833951,82897724,63774,"+",0,"inside",0,"50493","Txnrd1","thioredoxin reductase 1"
"chr10",82897001,82897200,200,"*",5.19215987244518e-114,1.07689241798863e-113,"615","50493",82833951,82897724,63774,"+",0,"inside",0,"50493","Txnrd1","thioredoxin reductase 1"
"chr10",85946201,85946400,200,"*",2.95888025095026e-51,5.02113012282468e-51,"617","28088",85938637,85957793,19157,"-",0,"inside",0,"28088","Rtcb","RNA 2',3'-cyclic phosphate and 5'-OH ligase"
"chr10",86695401,86695600,200,"*",2.85883181100794e-06,3.48031698731401e-06,"620","22027",86690841,86705444,14604,"-",0,"inside",0,"22027","Hsp90b1","heat shock protein 90, beta (Grp94), member 1"
"chr10",91152601,91152800,200,"*",7.72531263104238e-33,1.10927565984198e-32,"624","21917",91147571,91171619,24049,"-",0,"inside",0,"21917","Tmpo","thymopoietin"
"chr10",91171001,91171400,400,"*",8.64644659848336e-11,1.10045683980697e-10,"628","21917",91147571,91171619,24049,"-",0,"inside",0,"21917","Tmpo","thymopoietin"
"chr10",111490401,111490600,200,"*",3.52402911157736e-12,4.58943326158912e-12,"631","53605",111473192,111498150,24959,"+",0,"inside",0,"53605","Nap1l1","nucleosome assembly protein 1-like 1"
"chr10",111495201,111495400,200,"*",1.7771344411415e-21,2.36951258818866e-21,"633","53605",111473192,111498150,24959,"+",0,"inside",0,"53605","Nap1l1","nucleosome assembly protein 1-like 1"
"chr10",112925401,112925600,200,"*",2.14006803772202e-42,3.42410886035523e-42,"635","382423",112925428,112929026,3599,"-",0,"overlapEnd",0,"382423","Atxn7l3b","ataxin 7-like 3B"
"chr10",119219601,119219800,200,"*",2.9926860332809e-40,4.65528938510362e-40,"637","71902",119198812,119240055,41244,"-",0,"inside",0,"71902","Cand1","cullin associated and neddylation disassociated 1"
"chr10",127588401,127588600,200,"*",4.66660600866844e-52,8.16656051516976e-52,"640","16971",127538157,127621148,82992,"-",0,"inside",0,"16971","Lrp1","low density lipoprotein receptor-related protein 1"
"chr10",128086201,128086400,200,"*",4.03142801231615e-10,5.01688819310455e-10,"642","11947",128083307,128090388,7082,"+",0,"inside",0,"11947","Atp5b","ATP synthase, H+ transporting mitochondrial F1 complex, beta subunit"
"chr11",3648181,3648385,205,"*",0,0,"644","544752",3639785,3648814,9030,"-",0,"inside",0,"544752","Tug1","taurine upregulated gene 1"
"chr11",4176466,4176670,205,"*",0,0,"646","67465",4160354,4182541,22188,"+",0,"inside",0,"67465","Sf3a1","splicing factor 3a, subunit 1"
"chr11",6474721,6474925,205,"*",0,0,"648","19291",6467599,6476076,8478,"-",0,"inside",0,"19291","Purb","purine rich element binding protein B"
"chr11",8433701,8433905,205,"*",0,0,"650","319939",8431652,8664535,232884,"-",0,"inside",0,"319939","Tns3","tensin 3"
"chr11",11944736,11944940,205,"*",0.0452123254389969,0.0474358824278001,"652","14783",11930499,12037420,106922,"-",0,"inside",0,"14783","Grb10","growth factor receptor bound protein 10"
"chr11",11946581,11946785,205,"*",2.27138009213722e-10,2.55032150696109e-10,"654","14783",11930499,12037420,106922,"-",0,"inside",0,"14783","Grb10","growth factor receptor bound protein 10"
"chr11",19018261,19018465,205,"*",0,0,"656","17268",18880428,19018969,138542,"-",0,"inside",0,"17268","Meis1","Meis homeobox 1"
"chr11",23256636,23256840,205,"*",0,0,"657","103573",23256041,23297597,41557,"+",0,"inside",0,"103573","Xpo1","exportin 1"
"chr11",23364056,23364260,205,"*",0,0,"658","17847",23306895,23490560,183666,"+",0,"inside",0,"17847","Usp34","ubiquitin specific peptidase 34"
"chr11",29693431,29693635,205,"*",0,0,"659","68585",29692898,29744414,51517,"+",0,"inside",0,"68585","Rtn4","reticulon 4"
"chr11",30117781,30117985,205,"*",0,0,"660","20742",30099395,30219772,120378,"-",0,"inside",0,"20742","Sptbn1","spectrin beta, non-erythrocytic 1"
"chr11",33152396,33152805,410,"*",1.12651704705292e-67,1.41366845120367e-67,"662","18148",33152498,33163206,10709,"-",0,"overlapEnd",0,"18148","Npm1","nucleophosmin 1"
"chr11",50295931,50296135,205,"*",0,0,"665","12330",50293957,50325673,31717,"-",0,"inside",0,"12330","Canx","calnexin"
"chr11",50304336,50304540,205,"*",4.14733487624492e-77,5.3085886415935e-77,"667","12330",50293957,50325673,31717,"-",0,"inside",0,"12330","Canx","calnexin"
"chr11",51604446,51604650,205,"*",0.0293753019502468,0.0318647343189118,"669","15384",51600100,51606881,6782,"-",0,"inside",0,"15384","Hnrnpab","heterogeneous nuclear ribonucleoprotein A/B"
"chr11",53260436,53260845,410,"*",0,0,"671","15525",53259814,53300479,40666,"-",0,"inside",0,"15525","Hspa4","heat shock protein 4"
"chr11",53261461,53261665,205,"*",0,0,"672","15525",53259814,53300479,40666,"-",0,"inside",0,"15525","Hspa4","heat shock protein 4"
"chr11",53262281,53262485,205,"*",0,0,"673","15525",53259814,53300479,40666,"-",0,"inside",0,"15525","Hspa4","heat shock protein 4"
"chr11",55499446,55499650,205,"*",1.00048832811032e-119,1.33398443748043e-119,"675","27041",55469752,55500887,31136,"+",0,"inside",0,"27041","G3bp1","GTPase activating protein (SH3 domain) binding protein 1"
"chr11",68798206,68798410,205,"*",0,0,"677","77579",68691915,68816624,124710,"+",0,"inside",0,"77579","Myh10","myosin, heavy polypeptide 10, non-muscle"
"chr11",68800666,68800870,205,"*",0,0,"679","77579",68691915,68816624,124710,"+",0,"inside",0,"77579","Myh10","myosin, heavy polypeptide 10, non-muscle"
"chr11",68810096,68810300,205,"*",0,0,"681","77579",68691915,68816624,124710,"+",0,"inside",0,"77579","Myh10","myosin, heavy polypeptide 10, non-muscle"
"chr11",68814811,68815015,205,"*",0,0,"683","77579",68691915,68816624,124710,"+",0,"inside",0,"77579","Myh10","myosin, heavy polypeptide 10, non-muscle"
"chr11",68987011,68987215,205,"*",0,0,"685","237823",68985701,69008460,22760,"-",0,"inside",0,"237823","Pfas","phosphoribosylformylglycinamidine synthase (FGAR amidotransferase)"
"chr11",69343916,69344120,205,"*",0,0,"687","216848",69343273,69369426,26154,"-",0,"inside",0,"216848","Chd3","chromodomain helicase DNA binding protein 3"
"chr11",69352526,69352730,205,"*",0,0,"689","216848",69343273,69369426,26154,"-",0,"inside",0,"216848","Chd3","chromodomain helicase DNA binding protein 3"
"chr11",69364621,69364825,205,"*",0,0,"691","216848",69343273,69369426,26154,"-",0,"inside",0,"216848","Chd3","chromodomain helicase DNA binding protein 3"
"chr11",69667201,69667405,205,"*",0,0,"692","13681",69666936,69672423,5488,"-",0,"inside",0,"13681","Eif4a1","eukaryotic translation initiation factor 4A1"
"chr11",69668636,69668840,205,"*",7.11042519093149e-21,8.12620021820741e-21,"694","13681",69666936,69672423,5488,"-",0,"inside",0,"13681","Eif4a1","eukaryotic translation initiation factor 4A1"
"chr11",69669046,69669250,205,"*",5.27291743680323e-100,6.88707583582462e-100,"696","13681",69666936,69672423,5488,"-",0,"inside",0,"13681","Eif4a1","eukaryotic translation initiation factor 4A1"
"chr11",69670071,69670275,205,"*",1.47344455110659e-08,1.62586984949692e-08,"698","13681",69666936,69672423,5488,"-",0,"inside",0,"13681","Eif4a1","eukaryotic translation initiation factor 4A1"
"chr11",69734236,69734440,205,"*",0,0,"700","20020",69733997,69758633,24637,"-",0,"inside",0,"20020","Polr2a","polymerase (RNA) II (DNA directed) polypeptide A"
"chr11",69741821,69742025,205,"*",0,0,"702","20020",69733997,69758633,24637,"-",0,"inside",0,"20020","Polr2a","polymerase (RNA) II (DNA directed) polypeptide A"
"chr11",70394131,70394335,205,"*",0,0,"704","75273",70392881,70410031,17151,"-",0,"inside",0,"75273","Pelp1","proline, glutamic acid and leucine rich protein 1"
"chr11",75495556,75495760,205,"*",0,0,"705","192159",75486777,75509447,22671,"+",0,"inside",0,"192159","Prpf8","pre-mRNA processing factor 8"
"chr11",75506421,75506625,205,"*",0,0,"706","192159",75486777,75509447,22671,"+",0,"inside",0,"192159","Prpf8","pre-mRNA processing factor 8"
"chr11",75692561,75692765,205,"*",0,0,"708","12928",75679259,75708428,29170,"+",0,"inside",0,"12928","Crk","v-crk avian sarcoma virus CT10 oncogene homolog"
"chr11",78181466,78181670,205,"*",5.22594512419889e-274,8.15757287679826e-274,"709","268449",78180935,78183584,2650,"-",0,"inside",0,"268449","Rpl23a","ribosomal protein L23A"
"chr11",86704546,86704750,205,"*",0,0,"712","67300",86694653,86757492,62840,"-",0,"inside",0,"67300","Cltc","clathrin, heavy polypeptide (Hc)"
"chr11",86705981,86706185,205,"*",0,0,"714","67300",86694653,86757492,62840,"-",0,"inside",0,"67300","Cltc","clathrin, heavy polypeptide (Hc)"
"chr11",86711311,86711515,205,"*",0,0,"716","67300",86694653,86757492,62840,"-",0,"inside",0,"67300","Cltc","clathrin, heavy polypeptide (Hc)"
"chr11",88050166,88050575,410,"*",7.83572696367796e-216,1.11441450150086e-215,"718","110809",88047373,88053757,6385,"+",0,"inside",0,"110809","Srsf1","serine/arginine-rich splicing factor 1"
"chr11",94296926,94297130,205,"*",0,0,"720","67684",94291139,94321911,30773,"-",0,"inside",0,"67684","Luc7l3","LUC7-like 3 (S. cerevisiae)"
"chr11",94947596,94948005,410,"*",7.6310861255814e-252,1.13578956287723e-251,"722","12842",94936224,94953042,16819,"+",0,"inside",0,"12842","Col1a1","collagen, type I, alpha 1"
"chr11",94948211,94948620,410,"*",5.84418130047762e-222,8.50062734614926e-222,"724","12842",94936224,94953042,16819,"+",0,"inside",0,"12842","Col1a1","collagen, type I, alpha 1"
"chr11",95963371,95963575,205,"*",3.71377560354711e-182,5.16699214406554e-182,"726","100526468",95963292,95963383,92,"-",0,"overlapStart",0,"100526468","Mir3063","microRNA 3063"
"chr11",96818631,96818835,205,"*",0,0,"728","18023",96817414,96829968,12555,"-",0,"inside",0,"18023","Nfe2l1","nuclear factor, erythroid derived 2,-like 1"
"chr11",97163441,97163645,205,"*",0,0,"729","16211",97159710,97187892,28183,"-",0,"inside",0,"16211","Kpnb1","karyopherin (importin) beta 1"
"chr11",97778031,97778235,205,"*",1.97211536482938e-151,2.68543368827831e-151,"731","65019",97777526,97782439,4914,"-",0,"inside",0,"65019","Rpl23","ribosomal protein L23"
"chr11",98029771,98029975,205,"*",4.50741278144711e-297,7.21186045031538e-297,"733","19921",98026710,98030493,3784,"+",0,"inside",0,"19921","Rpl19","ribosomal protein L19"
"chr11",99052311,99052720,410,"*",3.88910940402101e-54,4.69628305391217e-54,"735","16010",99041260,99052646,11387,"+",0,"overlapEnd",0,"16010","Igfbp4","insulin-like growth factor binding protein 4"
"chr11",99209956,99210160,205,"*",0,0,"736","57376",99209047,99231017,21971,"-",0,"inside",0,"57376","Smarce1","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily e, member 1"
"chr11",102306481,102306890,410,"*",0,0,"737","21429",102304563,102319096,14534,"-",0,"inside",0,"21429","Ubtf","upstream binding transcription factor, RNA polymerase I"
"chr11",102604551,102604755,205,"*",0,0,"739","57265",102604431,102608058,3628,"+",0,"inside",0,"57265","Fzd2","frizzled class receptor 2"
"chr11",106781221,106781425,205,"*",0,0,"740","13207",106780356,106788865,8510,"-",0,"inside",0,"13207","Ddx5","DEAD (Asp-Glu-Ala-Asp) box polypeptide 5"
"chr11",106784911,106785525,615,"*",1.56340151140297e-55,1.92418647557288e-55,"742","13207",106780356,106788865,8510,"-",0,"inside",0,"13207","Ddx5","DEAD (Asp-Glu-Ala-Asp) box polypeptide 5"
"chr11",109668851,109669055,205,"*",0,0,"744","19084",109649405,109669663,20259,"+",0,"inside",0,"19084","Prkar1a","protein kinase, cAMP dependent regulatory, type I, alpha"
"chr11",116023851,116024055,205,"*",0.032301230996875,0.0344546463966666,"745","15081",116021961,116024504,2544,"-",0,"inside",0,"15081","H3f3b","H3 histone, family 3B"
"chr11",120347711,120347915,205,"*",9.51165314182113e-263,1.44939476446798e-262,"746","11465",120345687,120348495,2809,"-",0,"inside",0,"11465","Actg1","actin, gamma, cytoplasmic 1"
"chr11",120561116,120561320,205,"*",5.59134349836131e-37,6.50629061627497e-37,"748","18453",120560304,120572936,12633,"-",0,"inside",0,"18453","P4hb","prolyl 4-hydroxylase, beta polypeptide"
"chr11",120562551,120562755,205,"*",2.94277227935504e-44,3.48773010886523e-44,"750","18453",120560304,120572936,12633,"-",0,"inside",0,"18453","P4hb","prolyl 4-hydroxylase, beta polypeptide"
"chr12",3897401,3897600,200,"*",3.51532311849415e-12,6.82977063021721e-12,"751","13435",3806523,3914443,107921,"+",0,"inside",0,"13435","Dnmt3a","DNA methyltransferase 3A"
"chr12",3908201,3908400,200,"*",0.000174377226698287,0.000269492077624626,"753","13435",3806523,3914443,107921,"+",0,"inside",0,"13435","Dnmt3a","DNA methyltransferase 3A"
"chr12",3908801,3909200,400,"*",0.00249604038036033,0.00353605720551047,"755","13435",3806523,3914443,107921,"+",0,"inside",0,"13435","Dnmt3a","DNA methyltransferase 3A"
"chr12",3909401,3909600,200,"*",0.000101652126730388,0.000160752200410846,"757","13435",3806523,3914443,107921,"+",0,"inside",0,"13435","Dnmt3a","DNA methyltransferase 3A"
"chr12",3912601,3913200,600,"*",2.05222716796769e-14,4.6517149140601e-14,"759","13435",3806523,3914443,107921,"+",0,"inside",0,"13435","Dnmt3a","DNA methyltransferase 3A"
"chr12",13230201,13230400,200,"*",1.27598659147522e-13,2.71147150688485e-13,"763","104721",13219307,13249174,29868,"-",0,"inside",0,"104721","Ddx1","DEAD (Asp-Glu-Ala-Asp) box polypeptide 1"
"chr12",13239401,13239600,200,"*",1.39979760388427e-24,3.39950846657609e-24,"764","104721",13219307,13249174,29868,"-",0,"inside",0,"104721","Ddx1","DEAD (Asp-Glu-Ala-Asp) box polypeptide 1"
"chr12",21398201,21398400,200,"*",9.40870557818637e-32,2.90814536053033e-31,"770","22630",21390329,21417581,27253,"-",0,"inside",0,"22630","Ywhaq","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta"
"chr12",27334801,27335000,200,"*",7.86529976060345e-27,2.05707839892706e-26,"772","20666",27334268,27342718,8451,"-",0,"inside",0,"20666","Sox11","SRY (sex determining region Y)-box 11"
"chr12",27336001,27336200,200,"*",1.30117326595581e-12,2.68120551772712e-12,"773","20666",27334268,27342718,8451,"-",0,"inside",0,"20666","Sox11","SRY (sex determining region Y)-box 11"
"chr12",27337601,27338200,600,"*",1.4344030728925e-28,3.90157635826761e-28,"774","20666",27334268,27342718,8451,"-",0,"inside",0,"20666","Sox11","SRY (sex determining region Y)-box 11"
"chr12",27338601,27338800,200,"*",0.00283925607303681,0.00394019210135721,"775","20666",27334268,27342718,8451,"-",0,"inside",0,"20666","Sox11","SRY (sex determining region Y)-box 11"
"chr12",27339801,27340000,200,"*",3.08758942956268e-07,5.12088002951859e-07,"776","20666",27334268,27342718,8451,"-",0,"inside",0,"20666","Sox11","SRY (sex determining region Y)-box 11"
"chr12",27340201,27340600,400,"*",2.37995953432198e-30,7.03640210147368e-30,"777","20666",27334268,27342718,8451,"-",0,"inside",0,"20666","Sox11","SRY (sex determining region Y)-box 11"
"chr12",31289201,31289400,200,"*",2.66266558724306e-30,7.54421916385532e-30,"784","16777",31265294,31329639,64346,"+",0,"inside",0,"16777","Lamb1","laminin B1"
"chr12",31318401,31318600,200,"*",0.00134003685739498,0.00198092405006214,"785","16777",31265294,31329639,64346,"+",0,"inside",0,"16777","Lamb1","laminin B1"
"chr12",31324201,31324400,200,"*",2.86453086798177e-09,5.12600260586211e-09,"787","16777",31265294,31329639,64346,"+",0,"inside",0,"16777","Lamb1","laminin B1"
"chr12",31335401,31335600,200,"*",8.2027667746137e-34,2.93572705617753e-33,"789","13382",31331562,31351471,19910,"-",0,"inside",0,"13382","Dld","dihydrolipoamide dehydrogenase"
"chr12",51748801,51749000,200,"*",1.06720939837312e-33,3.62851195446862e-33,"790","207304",51743722,51829536,85815,"-",0,"inside",0,"207304","Hectd1","HECT domain E3 ubiquitin protein ligase 1"
"chr12",51791201,51791400,200,"*",7.22987669551818e-46,2.89195067820727e-45,"792","207304",51743722,51829536,85815,"-",0,"inside",0,"207304","Hectd1","HECT domain E3 ubiquitin protein ligase 1"
"chr12",56532401,56532600,200,"*",1.34168260154633e-49,6.08229446034336e-49,"793","21869",56531935,56536908,4974,"-",0,"inside",0,"21869","Nkx2-1","NK2 homeobox 1"
"chr12",71319201,71319400,200,"*",6.6458984015365e-08,1.12980272826121e-07,"795","59036",71309884,71320107,10224,"+",0,"inside",0,"59036","Dact1","dishevelled-binding antagonist of beta-catenin 1"
"chr12",78350801,78351200,400,"*",0.0095805474249902,0.012528408171141,"797","268566",78226655,78684772,458118,"+",0,"inside",0,"268566","Gphn","gephyrin"
"chr12",80109001,80109200,200,"*",0.00910252434045306,0.0121366991206041,"803","12192",80107760,80113013,5254,"-",0,"inside",0,"12192","Zfp36l1","zinc finger protein 36, C3H type-like 1"
"chr12",80260001,80260200,200,"*",0.00200750402873031,0.00290447391390768,"807","109711",80167542,80260371,92830,"-",0,"inside",0,"109711","Actn1","actinin, alpha 1"
"chr12",80947801,80948000,200,"*",8.58622309742298e-14,1.88342958266052e-13,"809","20384",80945504,80950507,5004,"+",0,"inside",0,"20384","Srsf5","serine/arginine-rich splicing factor 5"
"chr12",85015201,85015400,200,"*",2.31984481378286e-40,8.7638581854019e-40,"810","56531",84996321,85070515,74195,"+",0,"inside",0,"56531","Ylpm1","YLP motif containing 1"
"chr12",85133801,85134200,400,"*",2.67176449863956e-10,4.91026988939162e-10,"811","78920",85110833,85134091,23259,"+",0,"overlapEnd",0,"78920","Dlst","dihydrolipoamide S-succinyltransferase (E2 component of 2-oxo-glutarate complex)"
"chr12",87450201,87450400,200,"*",2.21447362690799e-10,4.18289462860398e-10,"813","66354",87449910,87472299,22390,"-",0,"inside",0,"66354","Snw1","SNW domain containing 1"
"chr12",100206401,100206600,200,"*",1.93770218728547e-08,3.37855765988235e-08,"816","12313",100199435,100209824,10390,"+",0,"inside",0,"12313","Calm1","calmodulin 1"
"chr12",103424001,103424200,200,"*",0.000235700590583954,0.000356169781326864,"818","27225",103407976,103425867,17892,"-",0,"inside",0,"27225","Ddx24","DEAD (Asp-Glu-Ala-Asp) box polypeptide 24"
"chr12",104689801,104690000,200,"*",2.92537876361108e-46,1.24328597453471e-45,"819","192119",104687742,104751952,64211,"-",0,"inside",0,"192119","Dicer1","dicer 1, ribonuclease type III"
"chr12",104713001,104713200,200,"*",6.30134441104619e-32,2.04043533310067e-31,"820","192119",104687742,104751952,64211,"-",0,"inside",0,"192119","Dicer1","dicer 1, ribonuclease type III"
"chr12",104722201,104722400,200,"*",5.80542260439949e-25,1.46210643370061e-24,"821","192119",104687742,104751952,64211,"-",0,"inside",0,"192119","Dicer1","dicer 1, ribonuclease type III"
"chr12",105799601,105799800,200,"*",0.0306732196260815,0.0393543195202555,"822","18789",105784702,105838944,54243,"+",0,"inside",0,"18789","Papola","poly (A) polymerase alpha"
"chr12",105837601,105838000,400,"*",3.32687902826738e-15,7.80095772145455e-15,"823","18789",105784702,105838944,54243,"+",0,"inside",0,"18789","Papola","poly (A) polymerase alpha"
"chr12",110619201,110619400,200,"*",6.25569666454225e-05,0.000101282707902113,"829","13424",110601395,110666944,65550,"+",0,"inside",0,"13424","Dync1h1","dynein cytoplasmic 1 heavy chain 1"
"chr12",110629201,110629400,200,"*",0.00297637743246402,0.00404787330815107,"831","13424",110601395,110666944,65550,"+",0,"inside",0,"13424","Dync1h1","dynein cytoplasmic 1 heavy chain 1"
"chr12",110637001,110637200,200,"*",1.49518133248318e-12,2.99036266496636e-12,"833","13424",110601395,110666944,65550,"+",0,"inside",0,"13424","Dync1h1","dynein cytoplasmic 1 heavy chain 1"
"chr13",3565001,3565400,400,"*",2.13498806881148e-245,2.58445924119285e-245,"839","14569",3538075,3566261,28187,"+",0,"inside",0,"14569","Gdi2","guanosine diphosphate (GDP) dissociation inhibitor 2"
"chr13",13468401,13468600,200,"*",8.11756662904467e-254,2.66720046382896e-253,"841","18073",13437602,13512275,74674,"+",0,"inside",0,"18073","Nid1","nidogen 1"
"chr13",21192201,21192400,200,"*",1.28833320009921e-249,2.19493804461347e-249,"843","19720",21179931,21194723,14793,"+",0,"inside",0,"19720","Trim27","tripartite motif-containing 27"
"chr13",21780001,21780400,400,"*",0.00612997599343481,0.0062661976821778,"845","56702",21779832,21780625,794,"-",0,"inside",0,"56702","Hist1h1b","histone cluster 1, H1b"
"chr13",23585601,23585800,200,"*",0.00194555873443383,0.00203399322236264,"846","319179",23583670,23621124,37455,"-",0,"inside",0,"319179","Hist1h2be","histone cluster 1, H2be"
"chr13",28952801,28953000,200,"*",1.69583137771719e-246,2.10833090202677e-246,"848","20677",28950716,28953682,2967,"-",0,"inside",0,"20677","Sox4","SRY (sex determining region Y)-box 4"
"chr13",34127201,34127400,200,"*",7.49930822447194e-252,1.64270561107481e-251,"849","73710",34127008,34130354,3347,"-",0,"inside",0,"73710","Tubb2b","tubulin, beta 2B class IIB"
"chr13",34884001,34884200,200,"*",4.71427641108889e-252,1.08428357455044e-251,"850","19134",34875494,34906064,30571,"+",0,"inside",0,"19134","Prpf4b","pre-mRNA processing factor 4B"
"chr13",44731601,44731800,200,"*",2.10414437223189e-255,1.61317735204445e-254,"852","16468",44730774,44921643,190870,"+",0,"inside",0,"16468","Jarid2","jumonji, AT rich interactive domain 2"
"chr13",44869601,44869800,200,"*",1.55489424532965e-254,7.94723725390711e-254,"853","16468",44730774,44921643,190870,"+",0,"inside",0,"16468","Jarid2","jumonji, AT rich interactive domain 2"
"chr13",47098201,47098400,200,"*",5.65743313354884e-251,1.08434135059686e-250,"855","110052",47084767,47106221,21455,"-",0,"inside",0,"110052","Dek","DEK oncogene (DNA binding)"
"chr13",48912801,48913000,200,"*",2.94281376070064e-245,3.47101110236486e-245,"856","218236",48879216,48967828,88613,"-",0,"inside",0,"218236","Fam120a","family with sequence similarity 120, member A"
"chr13",51149001,51149200,200,"*",1.16252077192574e-242,1.30429159777035e-242,"858","20729",51100880,51152562,51683,"+",0,"inside",0,"20729","Spin1","spindlin 1"
"chr13",51150201,51150400,200,"*",3.76925414391353e-247,4.95387687485778e-247,"860","20729",51100880,51152562,51683,"+",0,"inside",0,"20729","Spin1","spindlin 1"
"chr13",54379401,54379600,200,"*",7.79624207172478e-250,1.37933513576669e-249,"862","12890",54371349,54383917,12569,"+",0,"inside",0,"12890","Cplx2","complexin 2"
"chr13",55245601,55246000,400,"*",7.89812498619831e-255,5.19019641950175e-254,"863","18193",55209782,55318325,108544,"+",0,"inside",0,"18193","Nsd1","nuclear receptor-binding SET-domain protein 1"
"chr13",55247601,55247800,200,"*",3.96822984804249e-248,5.88834106483724e-248,"865","18193",55209782,55318325,108544,"+",0,"inside",0,"18193","Nsd1","nuclear receptor-binding SET-domain protein 1"
"chr13",55476201,55476400,200,"*",1.36268831660707e-247,1.89950492617955e-247,"867","56320",55473428,55488076,14649,"-",0,"inside",0,"56320","Dbn1","drebrin 1"
"chr13",55477801,55478000,200,"*",2.75507371237396e-250,5.06933563076808e-250,"869","56320",55473428,55488076,14649,"-",0,"inside",0,"56320","Dbn1","drebrin 1"
"chr13",56740201,56740400,200,"*",1.17163725974012e-246,1.49709205411238e-246,"871","17129",56703010,56742378,39369,"+",0,"inside",0,"17129","Smad5","SMAD family member 5"
